INFO:	hcController.py:__hcCheckConnectWithCloud():89	Hc send heardbeat to cloud
ERROR:	signalrServices.py:SendMesageToServer():79	Error when send data to cloud: Hub is not running you cand send messages
ERROR:	signalrServices.py:SignalrServicesInit():89	Exception when connect with signalr server: can only concatenate str (not "NoneType") to str
DEBUG:	hcController.py:__getAndSaveRefreshToken():58	Get RefreshToken and endUserId successful
INFO:	hcController.py:__hcUpdateRefreshToken():83	Update refresh Token
INFO:	hcController.py:__hcCheckConnectWithCloud():89	Hc send heardbeat to cloud
INFO:	hcController.py:HcCheckMqttConnect():115	Reconnect to mqtt
ERROR:	mqttServices.py:MqttConnect():92	Exception in connect to mqtt: [WinError 10061] No connection could be made because the target machine actively refused it
INFO:	hcController.py:__hcCheckConnectWithCloud():89	Hc send heardbeat to cloud
ERROR:	mqttServices.py:MqttConnect():92	Exception in connect to mqtt: [WinError 10061] No connection could be made because the target machine actively refused it
DEBUG:	hcController.py:__getAndSaveRefreshToken():58	Get RefreshToken and endUserId successful
INFO:	hcController.py:__hcUpdateRefreshToken():83	Update refresh Token
INFO:	hcController.py:__hcCheckConnectWithCloud():97	Update cloud disconnect status to db
INFO:	hcController.py:__hcCheckConnectWithCloud():89	Hc send heardbeat to cloud
ERROR:	mqttServices.py:MqttConnect():92	Exception in connect to mqtt: [WinError 10061] No connection could be made because the target machine actively refused it
ERROR:	mqttServices.py:MqttConnect():92	Exception in connect to mqtt: [WinError 10061] No connection could be made because the target machine actively refused it
INFO:	hcController.py:__hcCheckConnectWithCloud():89	Hc send heardbeat to cloud
ERROR:	mqttServices.py:MqttConnect():92	Exception in connect to mqtt: [WinError 10061] No connection could be made because the target machine actively refused it
INFO:	hcController.py:__hcCheckConnectWithCloud():89	Hc send heardbeat to cloud
ERROR:	mqttServices.py:MqttConnect():92	Exception in connect to mqtt: [WinError 10061] No connection could be made because the target machine actively refused it
2021-06-16 16:14:27,112:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:14:32,039:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:14:37,044:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:14:37,126:	ERROR:	signalrServices.py:StartConnect():61	Error when start signalr services
2021-06-16 16:14:37,127:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:14:42,047:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:14:47,050:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:14:47,135:	ERROR:	signalrServices.py:StartConnect():61	Error when start signalr services
2021-06-16 16:14:47,135:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:14:52,055:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:14:56,947:	INFO:	hcController.py:__hcUpdateRefreshToken():89	Update refresh Token
2021-06-16 16:14:57,060:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:14:57,143:	ERROR:	signalrServices.py:StartConnect():61	Error when start signalr services
2021-06-16 16:14:57,143:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:15:02,067:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:15:07,071:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:15:07,152:	ERROR:	signalrServices.py:StartConnect():61	Error when start signalr services
2021-06-16 16:15:07,153:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:15:12,077:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:19:55,428:	ERROR:	hcController.py:HcCheckMqttConnect():143	Error when ping to mqtt
2021-06-16 16:19:55,429:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:19:55,431:	INFO:	hcController.py:__hcUpdateRefreshToken():89	Update refresh Token
2021-06-16 16:19:55,442:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:20:00,437:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:20:05,440:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:20:05,445:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:20:10,444:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:20:15,449:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:20:15,452:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:20:20,455:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:20:25,438:	INFO:	hcController.py:__hcUpdateRefreshToken():89	Update refresh Token
2021-06-16 16:20:25,458:	INFO:	hcController.py:__hcCheckConnectWithCloud():128	Update cloud disconnect status to db
2021-06-16 16:20:25,463:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:20:25,518:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:20:30,471:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:20:35,477:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:20:35,524:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:20:40,482:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:20:45,489:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:20:45,530:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:20:46,111:	ERROR:	signalrServices.py:StartConnect():64	Exception when connect with signalr server: can only concatenate str (not "NoneType") to str
2021-06-16 16:20:50,491:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:20:51,618:	ERROR:	signalrServices.py:StartConnect():64	Exception when connect with signalr server: can only concatenate str (not "NoneType") to str
2021-06-16 16:20:55,497:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:20:56,239:	DEBUG:	hcController.py:__getAndSaveRefreshToken():62	Get RefreshToken and endUserId successful
2021-06-16 16:20:56,239:	INFO:	hcController.py:__hcUpdateRefreshToken():89	Update refresh Token
2021-06-16 16:20:58,211:	INFO:	hcController.py:__hcCheckConnectWithCloud():117	Update cloud reconnect status to db
2021-06-16 16:21:00,499:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:21:05,503:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:21:08,225:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:21:10,507:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:21:15,512:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:21:19,878:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:21:20,515:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:21:25,519:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:21:29,862:	DEBUG:	hcController.py:__getAndSaveRefreshToken():62	Get RefreshToken and endUserId successful
2021-06-16 16:21:29,863:	INFO:	hcController.py:__hcUpdateRefreshToken():89	Update refresh Token
2021-06-16 16:21:30,523:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:21:32,651:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:21:35,530:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:21:40,535:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:21:43,840:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:21:45,542:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:21:50,548:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:21:53,844:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:21:55,555:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:21:59,868:	INFO:	hcController.py:__hcUpdateRefreshToken():89	Update refresh Token
2021-06-16 16:22:00,559:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:22:03,853:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:22:05,563:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:22:10,567:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:22:13,863:	INFO:	hcController.py:__hcCheckConnectWithCloud():128	Update cloud disconnect status to db
2021-06-16 16:22:13,868:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:22:15,571:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:22:20,575:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:22:23,874:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:22:25,580:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:22:29,874:	INFO:	hcController.py:__hcUpdateRefreshToken():89	Update refresh Token
2021-06-16 16:22:30,583:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:22:33,882:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:22:35,588:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:22:40,591:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:22:43,893:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:22:45,595:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:22:50,599:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:22:53,903:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:22:55,605:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:22:59,880:	INFO:	hcController.py:__hcUpdateRefreshToken():89	Update refresh Token
2021-06-16 16:23:00,607:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:23:03,912:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:23:05,612:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:23:05,784:	INFO:	hcController.py:__hcCheckConnectWithCloud():117	Update cloud reconnect status to db
2021-06-16 16:23:10,615:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:23:15,620:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:23:15,798:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:23:20,623:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:23:25,627:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:23:27,200:	INFO:	hcController.py:__hcCheckConnectWithCloud():95	Hc send heardbeat to cloud
2021-06-16 16:23:30,187:	DEBUG:	hcController.py:__getAndSaveRefreshToken():62	Get RefreshToken and endUserId successful
2021-06-16 16:23:30,188:	INFO:	hcController.py:__hcUpdateRefreshToken():89	Update refresh Token
2021-06-16 16:23:30,631:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:24:44,506:	ERROR:	hcController.py:HcCheckMqttConnect():146	Error when ping to mqtt
2021-06-16 16:24:44,507:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:24:44,518:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:24:45,181:	DEBUG:	hcController.py:__getAndSaveRefreshToken():62	Get RefreshToken and endUserId successful
2021-06-16 16:24:45,181:	INFO:	hcController.py:__hcUpdateRefreshToken():92	Update refresh Token
2021-06-16 16:24:49,515:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:24:54,519:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:24:55,142:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:24:59,526:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:25:04,531:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:25:06,285:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:25:09,535:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:25:14,540:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:25:16,922:	DEBUG:	hcController.py:__getAndSaveRefreshToken():62	Get RefreshToken and endUserId successful
2021-06-16 16:25:16,923:	INFO:	hcController.py:__hcUpdateRefreshToken():92	Update refresh Token
2021-06-16 16:25:18,370:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:25:27,444:	ERROR:	hcController.py:HcCheckMqttConnect():146	Error when ping to mqtt
2021-06-16 16:25:27,448:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:25:27,456:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:25:28,232:	DEBUG:	hcController.py:__getAndSaveRefreshToken():62	Get RefreshToken and endUserId successful
2021-06-16 16:25:28,232:	INFO:	hcController.py:__hcUpdateRefreshToken():92	Update refresh Token
2021-06-16 16:25:32,453:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:25:37,455:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:25:38,233:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:25:42,461:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:25:47,464:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:25:49,293:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:25:52,469:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:25:57,475:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:25:58,746:	DEBUG:	hcController.py:__getAndSaveRefreshToken():62	Get RefreshToken and endUserId successful
2021-06-16 16:25:58,747:	INFO:	hcController.py:__hcUpdateRefreshToken():92	Update refresh Token
2021-06-16 16:26:00,814:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:26:02,479:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:26:07,483:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:26:11,820:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:26:12,487:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:26:17,492:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:26:22,416:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:26:22,495:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:26:27,499:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:26:30,099:	DEBUG:	hcController.py:__getAndSaveRefreshToken():62	Get RefreshToken and endUserId successful
2021-06-16 16:26:30,100:	INFO:	hcController.py:__hcUpdateRefreshToken():92	Update refresh Token
2021-06-16 16:26:32,503:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:26:32,835:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:26:37,510:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:26:42,515:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:26:43,769:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:26:47,520:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:26:52,523:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:26:55,899:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:26:57,527:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:27:00,800:	DEBUG:	hcController.py:__getAndSaveRefreshToken():62	Get RefreshToken and endUserId successful
2021-06-16 16:27:00,801:	INFO:	hcController.py:__hcUpdateRefreshToken():92	Update refresh Token
2021-06-16 16:27:02,531:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:27:07,527:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:27:07,536:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:27:12,542:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:27:17,547:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:27:18,584:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:27:22,554:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:27:27,559:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:27:31,019:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:27:31,317:	DEBUG:	hcController.py:__getAndSaveRefreshToken():62	Get RefreshToken and endUserId successful
2021-06-16 16:27:31,318:	INFO:	hcController.py:__hcUpdateRefreshToken():92	Update refresh Token
2021-06-16 16:27:32,563:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:27:37,567:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:27:42,343:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:27:42,571:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:27:47,578:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:27:52,584:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:27:55,852:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:27:57,587:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:28:01,830:	DEBUG:	hcController.py:__getAndSaveRefreshToken():62	Get RefreshToken and endUserId successful
2021-06-16 16:28:01,831:	INFO:	hcController.py:__hcUpdateRefreshToken():92	Update refresh Token
2021-06-16 16:28:02,591:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:28:07,327:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:28:07,595:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:28:12,599:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:28:17,603:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:28:18,590:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:28:22,609:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:28:27,611:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:28:29,744:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:28:32,064:	DEBUG:	hcController.py:__getAndSaveRefreshToken():62	Get RefreshToken and endUserId successful
2021-06-16 16:28:32,065:	INFO:	hcController.py:__hcUpdateRefreshToken():92	Update refresh Token
2021-06-16 16:28:32,615:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:28:37,620:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:28:40,913:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:28:42,623:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:28:47,627:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:28:52,631:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:28:53,039:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:28:57,635:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:29:02,070:	INFO:	hcController.py:__hcUpdateRefreshToken():92	Update refresh Token
2021-06-16 16:29:02,639:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:29:03,532:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:29:07,646:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:29:12,651:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:29:13,539:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:29:17,657:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:29:22,664:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:29:23,548:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:29:27,670:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:29:32,077:	INFO:	hcController.py:__hcUpdateRefreshToken():92	Update refresh Token
2021-06-16 16:29:32,675:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:29:33,557:	INFO:	hcController.py:__hcCheckConnectWithCloud():131	Update cloud disconnect status to db
2021-06-16 16:29:33,571:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:29:37,680:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:29:42,683:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:29:43,575:	INFO:	hcController.py:__hcCheckConnectWithCloud():98	Hc send heardbeat to cloud
2021-06-16 16:29:47,688:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:32:13,129:	ERROR:	hcController.py:HcCheckMqttConnect():148	Error when ping to mqtt
2021-06-16 16:32:13,131:	ERROR:	mqttServices.py:MqttConnect():95	Exception in connect to mqtt: [Errno 111] Connection refused
2021-06-16 16:32:13,134:	INFO:	hcController.py:__hcUpdateRefreshToken():92	Update refresh Token
